Serial Number:20523470 --,,,,,
,,,,,
Date Time - GMT -07:00,"Temp, (*C)",Host Connect,Button Down,Button Up,EOF
8/15/19 1:35,17.41, , , , 
8/15/19 1:50,17.24, , , , 
8/15/19 2:05,17.07, , , , 
8/15/19 2:20,17.11, , , , 
8/15/19 2:35,17.07, , , , 
8/15/19 2:50,16.94, , , , 
8/15/19 3:05,16.86, , , , 
8/15/19 3:20,16.86, , , , 
8/15/19 3:35,16.86, , , , 
8/15/19 3:50,16.81, , , , 
8/15/19 4:05,16.94, , , , 
8/15/19 4:20,16.99, , , , 
8/15/19 4:35,16.94, , , , 
8/15/19 4:50,16.81, , , , 
8/15/19 5:05,16.86, , , , 
8/15/19 5:20,16.86, , , , 
8/15/19 5:35,16.73, , , , 
8/15/19 5:50,16.64, , , , 
8/15/19 6:05,16.64, , , , 
8/15/19 6:20,16.56, , , , 
8/15/19 6:35,16.73, , , , 
8/15/19 6:50,16.77, , , , 
8/15/19 7:05,17.07, , , , 
8/15/19 7:20,17.07, , , , 
8/15/19 7:35,17.24, , , , 
8/15/19 7:50,17.54, , , , 
8/15/19 8:05,17.89, , , , 
8/15/19 8:20,18.14, , , , 
8/15/19 8:35,18.4, , , , 
8/15/19 8:50,18.74, , , , 
8/15/19 9:05,19.09, , , , 
8/15/19 9:20,19.73, , , , 
8/15/19 9:35,20.42, , , , 
8/15/19 9:50,21.23, , , , 
8/15/19 10:05,22.01, , , , 
8/15/19 10:20,23.08, , , , 
8/15/19 10:35,23.89, , , , 
8/15/19 10:50,25.05, , , , 
8/15/19 11:05,26.17, , , , 
8/15/19 11:20,27.02, , , , 
8/15/19 11:35,28.05, , , , 
8/15/19 11:50,28.83, , , , 
8/15/19 12:05,29.51, , , , 
8/15/19 12:20,29.9, , , , 
8/15/19 12:35,30.16, , , , 
8/15/19 12:50,30.37, , , , 
8/15/19 13:05,30.84, , , , 
8/15/19 13:20,31.14, , , , 
8/15/19 13:35,30.97, , , , 
8/15/19 13:50,30.67, , , , 
8/15/19 14:05,31.4, , , , 
8/15/19 14:20,31.74, , , , 
8/15/19 14:35,31.74, , , , 
8/15/19 14:50,31.53, , , , 
8/15/19 15:05,31.49, , , , 
8/15/19 15:20,31.61, , , , 
8/15/19 15:35,31.57, , , , 
8/15/19 15:50,30.93, , , , 
8/15/19 16:05,30.28, , , , 
8/15/19 16:20,29.77, , , , 
8/15/19 16:35,29.38, , , , 
8/15/19 16:50,29.26, , , , 
8/15/19 17:05,29.38, , , , 
8/15/19 17:20,29.51, , , , 
8/15/19 17:35,29.68, , , , 
8/15/19 17:50,29.94, , , , 
8/15/19 18:05,29.6, , , , 
8/15/19 18:20,29.34, , , , 
8/15/19 18:35,28.74, , , , 
8/15/19 18:50,28.05, , , , 
8/15/19 19:05,27.54, , , , 
8/15/19 19:20,26.81, , , , 
8/15/19 19:35,26.17, , , , 
8/15/19 19:50,25.48, , , , 
8/15/19 20:05,24.92, , , , 
8/15/19 20:20,24.28, , , , 
8/15/19 20:35,23.81, , , , 
8/15/19 20:50,23.34, , , , 
8/15/19 21:05,22.99, , , , 
8/15/19 21:20,22.65, , , , 
8/15/19 21:35,22.48, , , , 
8/15/19 21:50,22.13, , , , 
8/15/19 22:05,22.13, , , , 
8/15/19 22:20,21.79, , , , 
8/15/19 22:35,21.49, , , , 
8/15/19 22:50,21.4, , , , 
8/15/19 23:05,21.23, , , , 
8/15/19 23:20,20.93, , , , 
8/15/19 23:35,20.59, , , , 
8/15/19 23:50,20.33, , , , 
8/16/19 0:05,20.12, , , , 
8/16/19 0:20,19.82, , , , 
8/16/19 0:35,19.65, , , , 
8/16/19 0:50,19.43, , , , 
8/16/19 1:05,19.17, , , , 
8/16/19 1:20,19, , , , 
8/16/19 1:35,18.83, , , , 
8/16/19 1:50,18.57, , , , 
8/16/19 2:05,18.27, , , , 
8/16/19 2:20,18.02, , , , 
8/16/19 2:35,17.97, , , , 
8/16/19 2:50,17.76, , , , 
8/16/19 3:05,17.67, , , , 
8/16/19 3:20,17.5, , , , 
8/16/19 3:35,17.33, , , , 
8/16/19 3:50,17.03, , , , 
8/16/19 4:05,16.94, , , , 
8/16/19 4:20,16.77, , , , 
8/16/19 4:35,16.6, , , , 
8/16/19 4:50,16.47, , , , 
8/16/19 5:05,16.17, , , , 
8/16/19 5:20,16.17, , , , 
8/16/19 5:35,16.08, , , , 
8/16/19 5:50,15.96, , , , 
8/16/19 6:05,15.83, , , , 
8/16/19 6:20,15.66, , , , 
8/16/19 6:35,15.48, , , , 
8/16/19 6:50,15.53, , , , 
8/16/19 7:05,15.66, , , , 
8/16/19 7:20,15.91, , , , 
8/16/19 7:35,16.08, , , , 
8/16/19 7:50,16.6, , , , 
8/16/19 8:05,17.37, , , , 
8/16/19 8:09, , ,Logged, , 
8/16/19 8:09, , , ,Logged, 
8/16/19 8:09, ,Logged, , ,Logged
