Serial Number:20394474 --,,,,,
,,,,,
Date Time - GMT -07:00,"Temp, (*C)",Button Down,Button Up,Host Connect,EOF
6/30/18 15:07,33.33, , , , 
6/30/18 15:22,36.98, , , , 
6/30/18 15:37,38.91, , , , 
6/30/18 15:52,38.78, , , , 
6/30/18 16:07,37.92, , , , 
6/30/18 16:22,37.62, , , , 
6/30/18 16:37,37.41, , , , 
6/30/18 16:52,36.89, , , , 
6/30/18 17:07,36.29, , , , 
6/30/18 17:22,36.29, , , , 
6/30/18 17:37,35.26, , , , 
6/30/18 17:52,34.66, , , , 
6/30/18 18:07,34.06, , , , 
6/30/18 18:22,33.12, , , , 
6/30/18 18:37,32.09, , , , 
6/30/18 18:52,31.1, , , , 
6/30/18 19:07,29.9, , , , 
6/30/18 19:22,29, , , , 
6/30/18 19:37,28.44, , , , 
6/30/18 19:52,28.1, , , , 
6/30/18 20:07,27.71, , , , 
6/30/18 20:22,26.77, , , , 
6/30/18 20:37,25.18, , , , 
6/30/18 20:52,24.24, , , , 
6/30/18 21:07,23.42, , , , 
6/30/18 21:22,22.73, , , , 
6/30/18 21:37,21.92, , , , 
6/30/18 21:52,21.45, , , , 
6/30/18 22:07,20.98, , , , 
6/30/18 22:22,20.55, , , , 
6/30/18 22:37,19.95, , , , 
6/30/18 22:52,19.22, , , , 
6/30/18 23:07,18.87, , , , 
6/30/18 23:22,18.32, , , , 
6/30/18 23:37,17.84, , , , 
6/30/18 23:52,17.41, , , , 
7/1/18 0:07,16.81, , , , 
7/1/18 0:22,16.39, , , , 
7/1/18 0:37,16.13, , , , 
7/1/18 0:52,15.74, , , , 
7/1/18 1:07,15.48, , , , 
7/1/18 1:22,15.18, , , , 
7/1/18 1:37,14.8, , , , 
7/1/18 1:52,14.37, , , , 
7/1/18 2:07,13.9, , , , 
7/1/18 2:22,13.81, , , , 
7/1/18 2:37,13.68, , , , 
7/1/18 2:52,13.25, , , , 
7/1/18 3:07,13, , , , 
7/1/18 3:22,12.74, , , , 
7/1/18 3:37,12.48, , , , 
7/1/18 3:52,12.48, , , , 
7/1/18 4:07,12.35, , , , 
7/1/18 4:22,12.18, , , , 
7/1/18 4:37,11.97, , , , 
7/1/18 4:52,11.75, , , , 
7/1/18 5:07,11.79, , , , 
7/1/18 5:22,11.67, , , , 
7/1/18 5:37,11.49, , , , 
7/1/18 5:52,11.58, , , , 
7/1/18 6:07,11.84, , , , 
7/1/18 6:22,12.44, , , , 
7/1/18 6:37,13.3, , , , 
7/1/18 6:52,15.1, , , , 
7/1/18 7:07,17.03, , , , 
7/1/18 7:22,18.53, , , , 
7/1/18 7:37,20.03, , , , 
7/1/18 7:52,21.15, , , , 
7/1/18 8:07,22.61, , , , 
7/1/18 8:22,24.24, , , , 
7/1/18 8:37,25.65, , , , 
7/1/18 8:52,27.11, , , , 
7/1/18 9:07,27.97, , , , 
7/1/18 9:22,28.7, , , , 
7/1/18 9:37,28.95, , , , 
7/1/18 9:52,29.81, , , , 
7/1/18 10:07,30.8, , , , 
7/1/18 10:22,31.49, , , , 
7/1/18 10:37,32.22, , , , 
7/1/18 10:52,33.03, , , , 
7/1/18 11:07,33.76, , , , 
7/1/18 11:22,34.57, , , , 
7/1/18 11:37,34.83, , , , 
7/1/18 11:52,35.09, , , , 
7/1/18 12:07,35.3, , , , 
7/1/18 12:22,35.73, , , , 
7/1/18 12:37,35.9, , , , 
7/1/18 12:52,36.38, , , , 
7/1/18 13:07,36.81, , , , 
7/1/18 13:22,36.98, , , , 
7/1/18 13:37,37.23, , , , 
7/1/18 13:52,37.28, , , , 
7/1/18 14:07,37.71, , , , 
7/1/18 14:22,37.79, , , , 
7/1/18 14:37,37.79, , , , 
7/1/18 14:52,37.92, , , , 
7/1/18 15:07,37.84, , , , 
7/1/18 15:22,37.88, , , , 
7/1/18 15:37,37.88, , , , 
7/1/18 15:52,37.79, , , , 
7/1/18 16:07,37.71, , , , 
7/1/18 16:22,37.58, , , , 
7/1/18 16:37,37.28, , , , 
7/1/18 16:52,36.89, , , , 
7/1/18 17:07,36.72, , , , 
7/1/18 17:22,36.59, , , , 
7/1/18 17:37,35.39, , , , 
7/1/18 17:52,34.62, , , , 
7/1/18 18:07,34.1, , , , 
7/1/18 18:22,33.46, , , , 
7/1/18 18:37,32.73, , , , 
7/1/18 18:52,31.83, , , , 
7/1/18 19:07,30.76, , , , 
7/1/18 19:22,29.86, , , , 
7/1/18 19:37,29.04, , , , 
7/1/18 19:52,28.23, , , , 
7/1/18 20:07,27.24, , , , 
7/1/18 20:22,26.3, , , , 
7/1/18 20:37,25.35, , , , 
7/1/18 20:52,24.49, , , , 
7/1/18 21:07,23.64, , , , 
7/1/18 21:22,23.12, , , , 
7/1/18 21:37,22.61, , , , 
7/1/18 21:52,21.96, , , , 
7/1/18 22:07,21.45, , , , 
7/1/18 22:22,20.85, , , , 
7/1/18 22:37,20.33, , , , 
7/1/18 22:52,19.9, , , , 
7/1/18 23:07,19.52, , , , 
7/1/18 23:22,19, , , , 
7/1/18 23:37,18.87, , , , 
7/1/18 23:52,18.66, , , , 
7/2/18 0:07,18.19, , , , 
7/2/18 0:22,17.89, , , , 
7/2/18 0:37,17.67, , , , 
7/2/18 0:52,17.46, , , , 
7/2/18 1:07,17.33, , , , 
7/2/18 1:22,17.07, , , , 
7/2/18 1:37,16.81, , , , 
7/2/18 1:52,16.69, , , , 
7/2/18 2:07,16.43, , , , 
7/2/18 2:22,16.26, , , , 
7/2/18 2:37,16.39, , , , 
7/2/18 2:52,16.39, , , , 
7/2/18 3:07,16.21, , , , 
7/2/18 3:22,15.96, , , , 
7/2/18 3:37,15.87, , , , 
7/2/18 3:52,15.83, , , , 
7/2/18 4:07,15.61, , , , 
7/2/18 4:22,15.66, , , , 
7/2/18 4:37,15.53, , , , 
7/2/18 4:52,15.23, , , , 
7/2/18 5:07,14.75, , , , 
7/2/18 5:22,14.5, , , , 
7/2/18 5:37,14.54, , , , 
7/2/18 5:52,14.75, , , , 
7/2/18 6:07,15.44, , , , 
7/2/18 6:22,16.64, , , , 
7/2/18 6:37,18.27, , , , 
7/2/18 6:52,19.95, , , , 
7/2/18 7:07,21.45, , , , 
7/2/18 7:22,22.82, , , , 
7/2/18 7:37,24.32, , , , 
7/2/18 7:52,25.52, , , , 
7/2/18 8:07,26.47, , , , 
7/2/18 8:22,27.63, , , , 
