Serial Number:20575493 --,,,,,
,,,,,
Date Time - GMT -07:00,"Temp, (*C)",Host Connect,Button Down,Button Up,EOF
4/7/19 13:09,28.31, , , , 
4/7/19 13:24,28.78, , , , 
4/7/19 13:39,29.08, , , , 
4/7/19 13:54,29.3, , , , 
4/7/19 14:09,29.51, , , , 
4/7/19 14:24,29.86, , , , 
4/7/19 14:39,30.24, , , , 
4/7/19 14:54,30.54, , , , 
4/7/19 15:09,30.89, , , , 
4/7/19 15:24,31.44, , , , 
4/7/19 15:39,31.53, , , , 
4/7/19 15:54,31.44, , , , 
4/7/19 16:09,31.74, , , , 
4/7/19 16:24,31.57, , , , 
4/7/19 16:39,31.31, , , , 
4/7/19 16:54,30.8, , , , 
4/7/19 17:09,30.28, , , , 
4/7/19 17:24,29.68, , , , 
4/7/19 17:39,29.13, , , , 
4/7/19 17:54,26.72, , , , 
4/7/19 18:09,26.38, , , , 
4/7/19 18:24,23.59, , , , 
4/7/19 18:39,22.65, , , , 
4/7/19 18:54,21.02, , , , 
4/7/19 19:09,19.65, , , , 
4/7/19 19:24,18.44, , , , 
4/7/19 19:39,17.24, , , , 
4/7/19 19:54,16.34, , , , 
4/7/19 20:09,15.74, , , , 
4/7/19 20:24,14.93, , , , 
4/7/19 20:39,14.67, , , , 
4/7/19 20:54,14.75, , , , 
4/7/19 21:09,14.93, , , , 
4/7/19 21:24,15.06, , , , 
4/7/19 21:39,14.97, , , , 
4/7/19 21:54,14.75, , , , 
4/7/19 22:09,14.5, , , , 
4/7/19 22:24,14.15, , , , 
4/7/19 22:39,13.77, , , , 
4/7/19 22:54,13.34, , , , 
4/7/19 23:09,12.1, , , , 
4/7/19 23:24,11.49, , , , 
4/7/19 23:39,10.34, , , , 
4/7/19 23:54,9.82, , , , 
4/8/19 0:09,9.05, , , , 
4/8/19 0:24,8.49, , , , 
4/8/19 0:39,8.28, , , , 
4/8/19 0:54,7.98, , , , 
4/8/19 1:09,8.32, , , , 
4/8/19 1:24,8.32, , , , 
4/8/19 1:39,7.89, , , , 
4/8/19 1:54,8.02, , , , 
4/8/19 2:09,7.2, , , , 
4/8/19 2:24,7.38, , , , 
4/8/19 2:39,7.25, , , , 
4/8/19 2:54,7.03, , , , 
4/8/19 3:09,6.9, , , , 
4/8/19 3:24,6.69, , , , 
4/8/19 3:39,6.35, , , , 
4/8/19 3:54,6.22, , , , 
4/8/19 4:09,6.05, , , , 
4/8/19 4:24,5.79, , , , 
4/8/19 4:39,5.66, , , , 
4/8/19 4:54,5.4, , , , 
4/8/19 5:09,5.23, , , , 
4/8/19 5:24,5.06, , , , 
4/8/19 5:39,4.97, , , , 
4/8/19 5:54,4.84, , , , 
4/8/19 6:09,4.76, , , , 
4/8/19 6:24,4.67, , , , 
4/8/19 6:39,4.63, , , , 
4/8/19 6:54,4.63, , , , 
4/8/19 7:09,4.72, , , , 
4/8/19 7:24,4.89, , , , 
4/8/19 7:39,5.1, , , , 
4/8/19 7:54,5.83, , , , 
4/8/19 8:09,7.03, , , , 
4/8/19 8:24,9.56, , , , 
4/8/19 8:39,11.19, , , , 
4/8/19 8:54,14.2, , , , 
4/8/19 9:09,15.4, , , , 
4/8/19 9:24,16.17, , , , 
4/8/19 9:39,17.16, , , , 
4/8/19 9:54,18.1, , , , 
4/8/19 10:09,19.65, , , , 
4/8/19 10:24,21.15, , , , 
4/8/19 10:39,22.26, , , , 
4/8/19 10:54,23.25, , , , 
4/8/19 11:09,24.92, , , , 
4/8/19 11:24,25.57, , , , 
4/8/19 11:39,26.64, , , , 
4/8/19 11:54,27.28, , , , 
4/8/19 12:09,28.05, , , , 
4/8/19 12:24,29.04, , , , 
4/8/19 12:39,29.73, , , , 
4/8/19 12:54,30.54, , , , 
4/8/19 13:09,31.06, , , , 
4/8/19 13:24,31.96, , , , 
4/8/19 13:39,32.52, , , , 
4/8/19 13:54,32.99, , , , 
4/8/19 14:09,33.42, , , , 
4/8/19 14:24,34.1, , , , 
4/8/19 14:39,34.36, , , , 
4/8/19 14:54,34.4, , , , 
4/8/19 15:09,34.62, , , , 
4/8/19 15:24,34.92, , , , 
4/8/19 15:39,35, , , , 
4/8/19 15:54,34.79, , , , 
4/8/19 16:09,34.79, , , , 
4/8/19 16:24,34.7, , , , 
4/8/19 16:39,34.53, , , , 
4/8/19 16:54,34.23, , , , 
4/8/19 17:09,33.72, , , , 
4/8/19 17:24,33.03, , , , 
4/8/19 17:39,32.04, , , , 
4/8/19 17:54,30.8, , , , 
4/8/19 18:09,29.56, , , , 
4/8/19 18:24,27.84, , , , 
4/8/19 18:39,26.08, , , , 
4/8/19 18:54,23.59, , , , 
4/8/19 19:09,22.09, , , , 
4/8/19 19:24,20.89, , , , 
4/8/19 19:39,19.47, , , , 
4/8/19 19:54,19.13, , , , 
4/8/19 20:09,19.6, , , , 
4/8/19 20:24,19.65, , , , 
4/8/19 20:39,19.3, , , , 
4/8/19 20:54,18.74, , , , 
4/8/19 21:09,17.07, , , , 
4/8/19 21:24,16.99, , , , 
4/8/19 21:39,17.07, , , , 
4/8/19 21:54,16.73, , , , 
4/8/19 22:09,15.83, , , , 
4/8/19 22:24,15.83, , , , 
4/8/19 22:39,15.48, , , , 
4/8/19 22:54,15.06, , , , 
4/8/19 23:09,14.37, , , , 
4/8/19 23:24,13.81, , , , 
4/8/19 23:39,13.43, , , , 
4/8/19 23:54,13.08, , , , 
4/9/19 0:09,12.52, , , , 
4/9/19 0:24,12.1, , , , 
4/9/19 0:39,11.97, , , , 
4/9/19 0:54,11.67, , , , 
4/9/19 1:09,11.41, , , , 
4/9/19 1:24,10.85, , , , 
4/9/19 1:39,10.59, , , , 
4/9/19 1:54,10.29, , , , 
4/9/19 2:09,9.74, , , , 
4/9/19 2:24,9.82, , , , 
4/9/19 2:39,9.74, , , , 
4/9/19 2:54,9.52, , , , 
4/9/19 3:09,9.14, , , , 
4/9/19 3:24,8.92, , , , 
4/9/19 3:39,8.71, , , , 
4/9/19 3:54,8.62, , , , 
4/9/19 4:09,8.58, , , , 
4/9/19 4:24,8.32, , , , 
4/9/19 4:39,8.23, , , , 
4/9/19 4:54,8.15, , , , 
4/9/19 5:09,8.11, , , , 
4/9/19 5:24,7.93, , , , 
4/9/19 5:39,7.76, , , , 
4/9/19 5:54,7.59, , , , 
4/9/19 6:09,7.42, , , , 
4/9/19 6:24,7.29, , , , 
4/9/19 6:39,7.29, , , , 
4/9/19 6:54,7.25, , , , 
4/9/19 7:09,7.33, , , , 
4/9/19 7:24,7.5, , , , 
4/9/19 7:39,7.72, , , , 
4/9/19 7:54,8.36, , , , 
4/9/19 8:09,9.26, , , , 
4/9/19 8:24,11.07, , , , 
4/9/19 8:39,13.17, , , , 
4/9/19 8:54,16.21, , , , 
4/9/19 9:09,17.5, , , , 
4/9/19 9:24,17.97, , , , 
4/9/19 9:39,19.3, , , , 
4/9/19 9:54,20.89, , , , 
4/9/19 10:09,21.83, , , , 
4/9/19 10:24,22.43, , , , 
4/9/19 10:39,23.12, , , , 
4/9/19 10:54,23.85, , , , 
4/9/19 11:09,25.09, , , , 
4/9/19 11:24,26.85, , , , 
4/9/19 11:39,27.67, , , , 
4/9/19 11:54,28.65, , , , 
4/9/19 12:09,29.56, , , , 
4/9/19 12:24,30.59, , , , 
4/9/19 12:39,31.27, , , , 
4/9/19 12:54,31.92, , , , 
4/9/19 13:09,32.39, , , , 
4/9/19 13:24,32.56, , , , 
4/9/19 13:39,33.12, , , , 
4/9/19 13:54,33.63, , , , 
4/9/19 14:09,33.63, , , , 
4/9/19 14:24,33.85, , , , 
4/9/19 14:39,34.15, , , , 
4/9/19 14:54,34.15, , , , 
4/9/19 15:09,33.97, , , , 
4/9/19 15:24,34.06, , , , 
4/9/19 15:39,33.89, , , , 
4/9/19 15:54,33.63, , , , 
4/9/19 16:09,33.25, , , , 
4/9/19 16:24,32.56, , , , 
4/9/19 16:39,32, , , , 
4/9/19 16:54,31.44, , , , 
4/9/19 17:09,30.63, , , , 
4/9/19 17:24,29.81, , , , 
4/9/19 17:39,28.61, , , , 
4/9/19 17:54,27.63, , , , 
4/9/19 18:09,26.68, , , , 
4/9/19 18:24,25.91, , , , 
4/9/19 18:39,24.97, , , , 
4/9/19 18:54,23.72, , , , 
4/9/19 19:09,21.06, , , , 
4/9/19 19:24,20.98, , , , 
4/9/19 19:39,20.33, , , , 
4/9/19 19:54,19.69, , , , 
4/9/19 20:09,18.62, , , , 
4/9/19 20:24,17.89, , , , 
4/9/19 20:39,17.24, , , , 
4/9/19 20:54,16.56, , , , 
4/9/19 21:09,15.83, , , , 
4/9/19 21:24,14.97, , , , 
4/9/19 21:39,14.15, , , , 
4/9/19 21:54,14.28, , , , 
4/9/19 22:09,13.77, , , , 
4/9/19 22:24,13.64, , , , 
4/9/19 22:39,13.43, , , , 
4/9/19 22:54,12.91, , , , 
4/9/19 23:09,12.7, , , , 
4/9/19 23:24,12.31, , , , 
4/9/19 23:39,11.92, , , , 
4/9/19 23:54,11.71, , , , 
4/10/19 0:09,11.45, , , , 
4/10/19 0:24,11.15, , , , 
4/10/19 0:39,11.37, , , , 
4/10/19 0:54,11.54, , , , 
4/10/19 1:09,11.54, , , , 
4/10/19 1:24,11.45, , , , 
4/10/19 1:39,11.32, , , , 
4/10/19 1:54,11.07, , , , 
4/10/19 2:09,10.89, , , , 
4/10/19 2:24,10.89, , , , 
4/10/19 2:39,10.89, , , , 
4/10/19 2:54,10.85, , , , 
4/10/19 3:09,10.81, , , , 
4/10/19 3:24,10.72, , , , 
4/10/19 3:39,10.46, , , , 
4/10/19 3:54,10.55, , , , 
4/10/19 4:09,10.42, , , , 
4/10/19 4:24,10.08, , , , 
4/10/19 4:39,9.78, , , , 
4/10/19 4:54,9.14, , , , 
4/10/19 5:09,9.26, , , , 
4/10/19 5:24,9.56, , , , 
4/10/19 5:39,9.48, , , , 
4/10/19 5:54,9.14, , , , 
4/10/19 6:09,8.66, , , , 
4/10/19 6:24,8.71, , , , 
4/10/19 6:39,8.66, , , , 
4/10/19 6:54,8.79, , , , 
4/10/19 7:09,8.88, , , , 
4/10/19 7:24,9.05, , , , 
4/10/19 7:39,9.22, , , , 
4/10/19 7:54,9.52, , , , 
4/10/19 8:09,10.12, , , , 
4/10/19 8:24,10.98, , , , 
4/10/19 8:39,12.52, , , , 
4/10/19 8:54,14.58, , , , 
4/10/19 9:09,14.88, , , , 
4/10/19 9:24,15.01, , , , 
4/10/19 9:39,15.48, , , , 
4/10/19 9:54,16.04, , , , 
4/10/19 10:09,16.08, , , , 
4/10/19 10:24,16.34, , , , 
4/10/19 10:39,16.9, , , , 
4/10/19 10:54,17.63, , , , 
4/10/19 11:09,18.57, , , , 
4/10/19 11:24,19.47, , , , 
4/10/19 11:39,20.25, , , , 
4/10/19 11:54,21.19, , , , 
4/10/19 12:09,21.96, , , , 
4/10/19 12:24,22.52, , , , 
4/10/19 12:39,22.95, , , , 
4/10/19 12:54,23.59, , , , 
4/10/19 13:09,23.98, , , , 
4/10/19 13:24,23.98, , , , 
4/10/19 13:39,24.49, , , , 
4/10/19 13:54,24.54, , , , 
4/10/19 14:09,24.71, , , , 
4/10/19 14:24,25.05, , , , 
4/10/19 14:39,25.57, , , , 
4/10/19 14:54,25.65, , , , 
4/10/19 15:09,25.39, , , , 
4/10/19 15:24,24.62, , , , 
4/10/19 15:39,24.75, , , , 
4/10/19 15:54,24.62, , , , 
4/10/19 16:09,24.06, , , , 
4/10/19 16:24,23.59, , , , 
4/10/19 16:39,22.99, , , , 
4/10/19 16:54,21.83, , , , 
4/10/19 17:09,21.66, , , , 
4/10/19 17:24,20.76, , , , 
4/10/19 17:39,19.6, , , , 
4/10/19 17:54,18.32, , , , 
4/10/19 18:09,17.54, , , , 
4/10/19 18:24,16.13, , , , 
4/10/19 18:39,15.18, , , , 
4/10/19 18:54,14.5, , , , 
4/10/19 19:09,13.85, , , , 
4/10/19 19:24,13.3, , , , 
4/10/19 19:39,12.31, , , , 
4/10/19 19:54,11.84, , , , 
4/10/19 20:09,10.64, , , , 
4/10/19 20:24,10.21, , , , 
4/10/19 20:39,9.44, , , , 
4/10/19 20:54,9.09, , , , 
4/10/19 21:09,8.41, , , , 
4/10/19 21:24,7.76, , , , 
4/10/19 21:39,6.99, , , , 
4/10/19 21:54,6.22, , , , 
4/10/19 22:09,6.73, , , , 
4/10/19 22:24,6.39, , , , 
4/10/19 22:39,5.45, , , , 
4/10/19 22:54,4.8, , , , 
4/10/19 23:09,4.46, , , , 
4/10/19 23:24,4.24, , , , 
4/10/19 23:39,3.69, , , , 
4/10/19 23:54,3.09, , , , 
4/11/19 0:09,2.79, , , , 
4/11/19 0:24,2.74, , , , 
4/11/19 0:39,2.27, , , , 
4/11/19 0:54,1.84, , , , 
4/11/19 1:09,1.8, , , , 
4/11/19 1:24,1.67, , , , 
4/11/19 1:39,1.71, , , , 
4/11/19 1:54,1.67, , , , 
4/11/19 2:09,1.67, , , , 
4/11/19 2:24,1.63, , , , 
4/11/19 2:39,1.5, , , , 
4/11/19 2:54,1.2, , , , 
4/11/19 3:09,0.81, , , , 
4/11/19 3:24,0.94, , , , 
4/11/19 3:39,1.16, , , , 
4/11/19 3:54,0.73, , , , 
4/11/19 4:09,0.51, , , , 
4/11/19 4:24,0.21, , , , 
4/11/19 4:39,-0.05, , , , 
4/11/19 4:54,-0.26, , , , 
4/11/19 5:09,0.13, , , , 
4/11/19 5:24,0.21, , , , 
4/11/19 5:39,0.17, , , , 
4/11/19 5:54,0.17, , , , 
4/11/19 6:09,0.08, , , , 
4/11/19 6:24,-0.17, , , , 
4/11/19 6:39,-0.13, , , , 
4/11/19 6:54,-0.05, , , , 
4/11/19 7:09,0.17, , , , 
4/11/19 7:24,0.86, , , , 
4/11/19 7:39,1.8, , , , 
4/11/19 7:54,2.91, , , , 
4/11/19 8:09,4.03, , , , 
4/11/19 8:24,5.66, , , , 
4/11/19 8:39,7.85, , , , 
4/11/19 8:54,10.16, , , , 
4/11/19 9:09,11.02, , , , 
4/11/19 9:24,11.15, , , , 
4/11/19 9:39,11.84, , , , 
4/11/19 9:54,12.44, , , , 
4/11/19 10:09,13, , , , 
4/11/19 10:24,13.17, , , , 
4/11/19 10:39,13.85, , , , 
4/11/19 10:54,14.97, , , , 
4/11/19 11:09,16.13, , , , 
4/11/19 11:24,17.29, , , , 
4/11/19 11:39,18.4, , , , 
4/11/19 11:54,19.04, , , , 
4/11/19 12:09,20.07, , , , 
4/11/19 12:24,20.98, , , , 
4/11/19 12:39,21.62, , , , 
4/11/19 12:54,22.31, , , , 
4/11/19 13:09,22.65, , , , 
4/11/19 13:24,22.82, , , , 
4/11/19 13:39,23.46, , , , 
4/11/19 13:54,23.68, , , , 
4/11/19 14:09,24.11, , , , 
4/11/19 14:24,24.41, , , , 
4/11/19 14:39,24.58, , , , 
4/11/19 14:54,24.66, , , , 
4/11/19 15:09,24.71, , , , 
4/11/19 15:24,24.62, , , , 
4/11/19 15:39,24.75, , , , 
4/11/19 15:54,24.66, , , , 
4/11/19 16:09,24.28, , , , 
4/11/19 16:24,23.68, , , , 
4/11/19 16:39,23.25, , , , 
4/11/19 16:54,22.52, , , , 
4/11/19 17:09,21.7, , , , 
4/11/19 17:24,20.93, , , , 
4/11/19 17:39,20.16, , , , 
4/11/19 17:54,19.26, , , , 
4/11/19 18:09,18.27, , , , 
4/11/19 18:24,17.63, , , , 
4/11/19 18:39,16.94, , , , 
4/11/19 18:54,15.91, , , , 
4/11/19 19:09,14.15, , , , 
4/11/19 19:24,12.4, , , , 
4/11/19 19:39,11.11, , , , 
4/11/19 19:54,10.38, , , , 
4/11/19 20:09,9.56, , , , 
4/11/19 20:24,8.66, , , , 
4/11/19 20:39,8.83, , , , 
4/11/19 20:54,9.26, , , , 
4/11/19 21:09,9.74, , , , 
4/11/19 21:24,9.48, , , , 
4/11/19 21:39,9.09, , , , 
4/11/19 21:54,8.15, , , , 
4/11/19 22:09,8.36, , , , 
4/11/19 22:24,8.32, , , , 
4/11/19 22:39,8.15, , , , 
4/11/19 22:54,8.06, , , , 
4/11/19 23:09,7.85, , , , 
4/11/19 23:24,7.72, , , , 
4/11/19 23:39,7.5, , , , 
4/11/19 23:54,7.29, , , , 
4/12/19 0:09,7.16, , , , 
4/12/19 0:24,7.12, , , , 
4/12/19 0:39,6.82, , , , 
4/12/19 0:54,6.78, , , , 
4/12/19 1:09,6.73, , , , 
4/12/19 1:24,6.69, , , , 
4/12/19 1:39,6.65, , , , 
4/12/19 1:54,6.6, , , , 
4/12/19 2:09,6.65, , , , 
4/12/19 2:24,6.65, , , , 
4/12/19 2:39,6.56, , , , 
4/12/19 2:54,6.56, , , , 
4/12/19 3:09,6.56, , , , 
4/12/19 3:24,6.52, , , , 
4/12/19 3:39,6.48, , , , 
4/12/19 3:54,6.3, , , , 
4/12/19 4:09,6.26, , , , 
4/12/19 4:24,6.26, , , , 
4/12/19 4:39,6.3, , , , 
4/12/19 4:54,6.3, , , , 
4/12/19 5:09,6.26, , , , 
4/12/19 5:24,6.26, , , , 
4/12/19 5:39,6.3, , , , 
4/12/19 5:54,6.26, , , , 
4/12/19 6:09,6.22, , , , 
4/12/19 6:24,6.26, , , , 
4/12/19 6:39,6.35, , , , 
4/12/19 6:54,6.48, , , , 
4/12/19 7:09,6.65, , , , 
4/12/19 7:24,6.9, , , , 
4/12/19 7:39,7.08, , , , 
4/12/19 7:54,7.42, , , , 
4/12/19 8:09,7.63, , , , 
4/12/19 8:24,8.02, , , , 
4/12/19 8:39,9.56, , , , 
4/12/19 8:54,10.25, , , , 
4/12/19 9:09,10.42, , , , 
4/12/19 9:24,10.68, , , , 
4/12/19 9:39,10.98, , , , 
4/12/19 9:54,11.19, , , , 
4/12/19 10:09,12.35, , , , 
4/12/19 10:24,13.17, , , , 
4/12/19 10:39,12.74, , , , 
4/12/19 10:54,12.48, , , , 
4/12/19 11:09,12.61, , , , 
4/12/19 11:24,13, , , , 
4/12/19 11:39,13.51, , , , 
4/12/19 11:54,13.68, , , , 
4/12/19 12:09,13.68, , , , 
4/12/19 12:24,14.67, , , , 
4/12/19 12:39,15.01, , , , 
4/12/19 12:54,15.78, , , , 
4/12/19 13:09,15.83, , , , 
4/12/19 13:24,17.41, , , , 
4/12/19 13:39,17.89, , , , 
4/12/19 13:54,17.84, , , , 
4/12/19 14:09,17.07, , , , 
4/12/19 14:24,16.69, , , , 
4/12/19 14:39,16.9, , , , 
4/12/19 14:54,16.9, , , , 
4/12/19 15:09,16.3, , , , 
4/12/19 15:24,15.74, , , , 
4/12/19 15:39,14.33, , , , 
4/12/19 15:54,13.6, , , , 
4/12/19 16:09,13.25, , , , 
4/12/19 16:24,13.17, , , , 
4/12/19 16:39,13.43, , , , 
4/12/19 16:54,12.91, , , , 
4/12/19 17:09,12.22, , , , 
4/12/19 17:24,11.97, , , , 
4/12/19 17:39,11.58, , , , 
4/12/19 17:54,11.28, , , , 
4/12/19 18:09,10.81, , , , 
4/12/19 18:24,10.29, , , , 
4/12/19 18:39,10.21, , , , 
4/12/19 18:54,10.04, , , , 
4/12/19 19:09,9.35, , , , 
4/12/19 19:24,7.98, , , , 
4/12/19 19:39,7.16, , , , 
4/12/19 19:54,6.35, , , , 
4/12/19 20:09,5.79, , , , 
4/12/19 20:24,5.23, , , , 
4/12/19 20:39,5.45, , , , 
4/12/19 20:54,5.66, , , , 
4/12/19 21:09,5.32, , , , 
4/12/19 21:24,5.32, , , , 
4/12/19 21:39,4.93, , , , 
4/12/19 21:54,4.76, , , , 
4/12/19 22:09,4.5, , , , 
4/12/19 22:24,4.37, , , , 
4/12/19 22:39,3.99, , , , 
4/12/19 22:54,3.86, , , , 
4/12/19 23:09,3.56, , , , 
4/12/19 23:24,3.52, , , , 
4/12/19 23:39,3.09, , , , 
4/12/19 23:54,2.83, , , , 
4/13/19 0:09,2.91, , , , 
4/13/19 0:24,2.83, , , , 
4/13/19 0:39,2.61, , , , 
4/13/19 0:54,2.53, , , , 
4/13/19 1:09,2.36, , , , 
4/13/19 1:24,2.14, , , , 
4/13/19 1:39,2.01, , , , 
4/13/19 1:54,1.84, , , , 
4/13/19 2:09,1.63, , , , 
4/13/19 2:24,1.5, , , , 
4/13/19 2:39,1.37, , , , 
4/13/19 2:54,1.16, , , , 
4/13/19 3:09,1.16, , , , 
4/13/19 3:24,1.07, , , , 
4/13/19 3:39,1.03, , , , 
4/13/19 3:54,0.94, , , , 
4/13/19 4:09,0.9, , , , 
4/13/19 4:24,0.81, , , , 
4/13/19 4:39,0.6, , , , 
4/13/19 4:54,0.6, , , , 
4/13/19 5:09,0.51, , , , 
4/13/19 5:24,0.34, , , , 
4/13/19 5:39,0.25, , , , 
4/13/19 5:54,0.21, , , , 
4/13/19 6:09,0.13, , , , 
4/13/19 6:24,0.13, , , , 
4/13/19 6:39,0.17, , , , 
4/13/19 6:54,0.17, , , , 
4/13/19 7:09,0.3, , , , 
4/13/19 7:24,0.51, , , , 
4/13/19 7:39,1.24, , , , 
4/13/19 7:54,1.97, , , , 
4/13/19 8:09,3.43, , , , 
4/13/19 8:24,5.23, , , , 
4/13/19 8:39,7.55, , , , 
4/13/19 8:54,9.56, , , , 
4/13/19 9:09,10.34, , , , 
4/13/19 9:24,10.42, , , , 
4/13/19 9:39,10.72, , , , 
4/13/19 9:54,11.45, , , , 
4/13/19 10:09,12.57, , , , 
4/13/19 10:24,13.55, , , , 
4/13/19 10:39,14.88, , , , 
4/13/19 10:54,16.3, , , , 
4/13/19 11:09,17.33, , , , 
4/13/19 11:24,18.44, , , , 
4/13/19 11:39,19.77, , , , 
4/13/19 11:54,20.98, , , , 
4/13/19 12:09,22.01, , , , 
4/13/19 12:24,22.61, , , , 
4/13/19 12:39,23.51, , , , 
4/13/19 12:54,24.15, , , , 
4/13/19 13:09,25.14, , , , 
4/13/19 13:24,25.69, , , , 
4/13/19 13:39,26.12, , , , 
4/13/19 13:54,26.38, , , , 
4/13/19 14:09,26.85, , , , 
4/13/19 14:24,27.24, , , , 
4/13/19 14:39,27.37, , , , 
4/13/19 14:54,27.24, , , , 
4/13/19 15:09,27.45, , , , 
4/13/19 15:24,27.45, , , , 
4/13/19 15:39,27.54, , , , 
4/13/19 15:54,27.45, , , , 
4/13/19 16:09,27.15, , , , 
4/13/19 16:24,27.15, , , , 
4/13/19 16:39,27.02, , , , 
4/13/19 16:54,26.72, , , , 
4/13/19 17:09,26.34, , , , 
4/13/19 17:24,25.87, , , , 
4/13/19 17:39,25.14, , , , 
4/13/19 17:54,23.72, , , , 
4/13/19 18:09,22.43, , , , 
4/13/19 18:24,21.45, , , , 
4/13/19 18:39,20.07, , , , 
4/13/19 18:54,17.67, , , , 
4/13/19 19:09,15.96, , , , 
4/13/19 19:24,15.57, , , , 
4/13/19 19:39,15.87, , , , 
4/13/19 19:54,15.4, , , , 
4/13/19 20:09,14.67, , , , 
4/13/19 20:24,13.94, , , , 
4/13/19 20:39,13.12, , , , 
4/13/19 20:54,11.62, , , , 
4/13/19 21:09,11.28, , , , 
4/13/19 21:24,11.02, , , , 
4/13/19 21:39,10.55, , , , 
4/13/19 21:54,9.44, , , , 
4/13/19 22:09,9.31, , , , 
4/13/19 22:24,8.96, , , , 
4/13/19 22:39,8.58, , , , 
4/13/19 22:54,8.11, , , , 
4/13/19 23:09,7.63, , , , 
4/13/19 23:24,7.38, , , , 
4/13/19 23:39,6.99, , , , 
4/13/19 23:54,6.78, , , , 
4/14/19 0:09,6.43, , , , 
4/14/19 0:24,6.26, , , , 
4/14/19 0:39,5.92, , , , 
4/14/19 0:54,5.7, , , , 
4/14/19 1:09,5.49, , , , 
4/14/19 1:24,5.23, , , , 
