Serial Number:20523485 --,,,,,
,,,,,
Date Time - GMT -07:00,"Temp, (*C)",Button Down,Button Up,Host Connect,EOF
6/27/19 16:32,39.29, , , , 
6/27/19 16:47,39.21, , , , 
6/27/19 17:02,38.86, , , , 
6/27/19 17:17,38.35, , , , 
6/27/19 17:32,37.66, , , , 
6/27/19 17:47,36.98, , , , 
6/27/19 18:02,36.21, , , , 
6/27/19 18:17,35.48, , , , 
6/27/19 18:32,34.66, , , , 
6/27/19 18:47,33.85, , , , 
6/27/19 19:02,33.29, , , , 
6/27/19 19:17,32.69, , , , 
6/27/19 19:32,32.34, , , , 
6/27/19 19:47,31.92, , , , 
6/27/19 20:02,31.4, , , , 
6/27/19 20:17,30.76, , , , 
6/27/19 20:32,30.16, , , , 
6/27/19 20:47,29.43, , , , 
6/27/19 21:02,28.78, , , , 
6/27/19 21:17,28.14, , , , 
6/27/19 21:32,27.37, , , , 
6/27/19 21:47,26.68, , , , 
6/27/19 22:02,26.25, , , , 
6/27/19 22:17,25.82, , , , 
6/27/19 22:32,25.18, , , , 
6/27/19 22:47,24.62, , , , 
6/27/19 23:02,24.36, , , , 
6/27/19 23:17,24.11, , , , 
6/27/19 23:32,23.85, , , , 
6/27/19 23:47,23.46, , , , 
6/28/19 0:02,23.12, , , , 
6/28/19 0:17,22.82, , , , 
6/28/19 0:32,22.56, , , , 
6/28/19 0:47,22.26, , , , 
6/28/19 1:02,22.05, , , , 
6/28/19 1:17,21.79, , , , 
6/28/19 1:32,21.58, , , , 
6/28/19 1:47,21.36, , , , 
6/28/19 2:02,21.06, , , , 
6/28/19 2:17,20.85, , , , 
6/28/19 2:32,20.68, , , , 
6/28/19 2:47,20.42, , , , 
6/28/19 3:02,20.16, , , , 
6/28/19 3:17,19.86, , , , 
6/28/19 3:32,19.65, , , , 
6/28/19 3:47,19.52, , , , 
6/28/19 4:02,19.47, , , , 
6/28/19 4:17,19.47, , , , 
6/28/19 4:32,19.77, , , , 
6/28/19 4:47,19.95, , , , 
6/28/19 5:02,20.07, , , , 
6/28/19 5:17,20.25, , , , 
6/28/19 5:32,20.37, , , , 
6/28/19 5:47,20.5, , , , 
6/28/19 6:02,20.72, , , , 
6/28/19 6:17,21.02, , , , 
6/28/19 6:32,21.66, , , , 
6/28/19 6:47,22.61, , , , 
6/28/19 7:02,23.16, , , , 
6/28/19 7:17,23.68, , , , 
6/28/19 7:32,24.54, , , , 
6/28/19 7:47,25.22, , , , 
6/28/19 8:02,25.57, , , , 
6/28/19 8:17,26.08, , , , 
6/28/19 8:32,27.15, , , , 
6/28/19 8:47,27.71, , , , 
6/28/19 9:02,28.05, , , , 
6/28/19 9:17,28.4, , , , 
6/28/19 9:32,28.74, , , , 
6/28/19 9:47,29.08, , , , 
6/28/19 10:02,29.73, , , , 
6/28/19 10:17,30.54, , , , 
6/28/19 10:32,31.14, , , , 
6/28/19 10:47,31.31, , , , 
6/28/19 11:02,31.44, , , , 
6/28/19 11:17,31.83, , , , 
6/28/19 11:32,32.43, , , , 
6/28/19 11:47,32.99, , , , 
6/28/19 12:02,33.89, , , , 
6/28/19 12:17,34.62, , , , 
6/28/19 12:32,35.18, , , , 
6/28/19 12:47,35.48, , , , 
6/28/19 13:02,35.52, , , , 
6/28/19 13:17,35.43, , , , 
6/28/19 13:32,35.95, , , , 
6/28/19 13:47,36.55, , , , 
6/28/19 14:02,37.28, , , , 
6/28/19 14:17,37.58, , , , 
6/28/19 14:32,38.18, , , , 
6/28/19 14:47,38.69, , , , 
6/28/19 15:02,39.12, , , , 
6/28/19 15:17,39.34, , , , 
6/28/19 15:32,39.25, , , , 
6/28/19 15:47,39.08, , , , 
6/28/19 16:02,38.78, , , , 
6/28/19 16:17,38.95, , , , 
6/28/19 16:32,38.48, , , , 
6/28/19 16:47,38.18, , , , 
6/28/19 17:02,37.84, , , , 
6/28/19 17:17,37.11, , , , 
6/28/19 17:32,36.33, , , , 
6/28/19 17:47,35.65, , , , 
6/28/19 18:02,35, , , , 
6/28/19 18:17,34.49, , , , 
6/28/19 18:32,33.93, , , , 
6/28/19 18:47,33.46, , , , 
6/28/19 19:02,33.03, , , , 
6/28/19 19:17,32.64, , , , 
6/28/19 19:32,32.3, , , , 
6/28/19 19:47,31.92, , , , 
6/28/19 20:02,31.53, , , , 
6/28/19 20:17,30.89, , , , 
6/28/19 20:32,30.67, , , , 
6/28/19 20:47,30.24, , , , 
6/28/19 21:02,29.56, , , , 
6/28/19 21:17,28.57, , , , 
6/28/19 21:32,27.8, , , , 
6/28/19 21:47,27.54, , , , 
6/28/19 22:02,27.5, , , , 
6/28/19 22:17,27.32, , , , 
6/28/19 22:32,27.07, , , , 
6/28/19 22:47,26.77, , , , 
6/28/19 23:02,26.38, , , , 
6/28/19 23:17,25.87, , , , 
6/28/19 23:32,25.52, , , , 
6/28/19 23:47,25.18, , , , 
6/29/19 0:02,24.92, , , , 
6/29/19 0:17,24.62, , , , 
6/29/19 0:32,24.45, , , , 
6/29/19 0:47,24.28, , , , 
6/29/19 1:02,24.24, , , , 
6/29/19 1:17,24.19, , , , 
6/29/19 1:32,24.15, , , , 
6/29/19 1:47,24.02, , , , 
6/29/19 2:02,24.02, , , , 
6/29/19 2:17,23.89, , , , 
6/29/19 2:32,23.89, , , , 
6/29/19 2:47,23.89, , , , 
6/29/19 3:02,23.76, , , , 
6/29/19 3:17,23.64, , , , 
6/29/19 3:32,23.42, , , , 
6/29/19 3:47,23.29, , , , 
6/29/19 4:02,23.21, , , , 
6/29/19 4:17,23.12, , , , 
6/29/19 4:32,22.95, , , , 
6/29/19 4:47,22.69, , , , 
6/29/19 5:02,22.48, , , , 
6/29/19 5:17,22.26, , , , 
6/29/19 5:32,22.09, , , , 
6/29/19 5:47,21.92, , , , 
6/29/19 6:02,21.79, , , , 
6/29/19 6:17,21.7, , , , 
6/29/19 6:32,21.7, , , , 
6/29/19 6:47,21.88, , , , 
6/29/19 7:02,22.39, , , , 
6/29/19 7:17,22.99, , , , 
6/29/19 7:32,23.76, , , , 
6/29/19 7:47,24.62, , , , 
6/29/19 8:02,25.52, , , , 
6/29/19 8:17,26.6, , , , 
6/29/19 8:32,28.18, , , , 
6/29/19 8:47,30.11, , , , 
6/29/19 9:02,31.36, , , , 
6/29/19 9:17,31.87, , , , 
6/29/19 9:32,32.56, , , , 
6/29/19 9:47,33.2, , , , 
6/29/19 10:02,34.32, , , , 
6/29/19 10:17,35.73, , , , 
6/29/19 10:32,37.06, , , , 
6/29/19 10:47,37.96, , , , 
6/29/19 11:02,39.08, , , , 
6/29/19 11:17,40.24, , , , 
6/29/19 11:32,40.5, , , , 
6/29/19 11:47,41.18, , , , 
6/29/19 12:02,42.04, , , , 
6/29/19 12:17,42.81, , , , 
6/29/19 12:32,43.37, , , , 
6/29/19 12:47,43.37, , , , 
6/29/19 13:02,42.55, , , , 
6/29/19 13:17,41.4, , , , 
6/29/19 13:32,40.84, , , , 
6/29/19 13:47,40.92, , , , 
6/29/19 14:02,41.95, , , , 
6/29/19 14:17,42.73, , , , 
6/29/19 14:32,43.33, , , , 
6/29/19 14:47,42.98, , , , 
6/29/19 15:02,42.17, , , , 
6/29/19 15:17,41.61, , , , 
6/29/19 15:32,41.14, , , , 
6/29/19 15:47,40.5, , , , 
6/29/19 16:02,39.98, , , , 
6/29/19 16:17,39.89, , , , 
6/29/19 16:32,39.94, , , , 
6/29/19 16:47,39.38, , , , 
6/29/19 17:02,38.91, , , , 
6/29/19 17:17,38.26, , , , 
6/29/19 17:32,37.49, , , , 
6/29/19 17:47,36.38, , , , 
6/29/19 18:02,35.65, , , , 
6/29/19 18:17,34.88, , , , 
6/29/19 18:32,34.4, , , , 
6/29/19 18:47,33.89, , , , 
6/29/19 19:02,33.55, , , , 
6/29/19 19:17,33.25, , , , 
6/29/19 19:32,32.9, , , , 
6/29/19 19:47,31.1, , , , 
6/29/19 20:02,30.03, , , , 
6/29/19 20:17,29.26, , , , 
6/29/19 20:32,28.65, , , , 
6/29/19 20:47,27.84, , , , 
6/29/19 21:02,27.45, , , , 
6/29/19 21:17,26.94, , , , 
6/29/19 21:32,26.42, , , , 
6/29/19 21:47,26.17, , , , 
6/29/19 22:02,25.87, , , , 
6/29/19 22:17,25.52, , , , 
6/29/19 22:32,25.35, , , , 
6/29/19 22:47,25.14, , , , 
6/29/19 23:02,24.88, , , , 
6/29/19 23:17,24.66, , , , 
6/29/19 23:32,24.36, , , , 
6/29/19 23:47,24.11, , , , 
6/30/19 0:02,23.89, , , , 
6/30/19 0:17,23.76, , , , 
6/30/19 0:32,23.59, , , , 
6/30/19 0:47,23.38, , , , 
6/30/19 1:02,23.16, , , , 
6/30/19 1:17,22.99, , , , 
6/30/19 1:32,22.95, , , , 
6/30/19 1:47,22.82, , , , 
6/30/19 2:02,22.56, , , , 
6/30/19 2:17,22.48, , , , 
6/30/19 2:32,22.35, , , , 
6/30/19 2:47,22.31, , , , 
6/30/19 3:02,22.26, , , , 
6/30/19 3:17,22.39, , , , 
6/30/19 3:32,22.48, , , , 
6/30/19 3:47,22.39, , , , 
6/30/19 4:02,22.35, , , , 
6/30/19 4:17,22.22, , , , 
6/30/19 4:32,22.22, , , , 
6/30/19 4:47,22.13, , , , 
6/30/19 5:02,22.05, , , , 
6/30/19 5:17,22.05, , , , 
6/30/19 5:32,21.88, , , , 
6/30/19 5:47,21.79, , , , 
6/30/19 6:02,21.79, , , , 
